date,blood_group,demand,day_of_week,month,is_weekend,weekend_factor,seasonal_factor
2024-11-29 21:20:50.701916,AB+,15,4,11,False,1.0,1.2
2024-11-29 21:20:50.701916,AB-,4,4,11,False,1.0,1.2
2024-11-30 21:20:50.701916,O+,51,5,11,True,0.7,1.2
2024-11-30 21:20:50.701916,O-,14,5,11,True,0.7,1.2
2024-11-30 21:20:50.701916,A+,33,5,11,True,0.7,1.2
2024-11-30 21:20:50.701916,A-,8,5,11,True,0.7,1.2
2024-11-30 21:20:50.701916,B+,21,5,11,True,0.7,1.2
2024-11-30 21:20:50.701916,B-,4,5,11,True,0.7,1.2
2024-11-30 21:20:50.701916,AB+,10,5,11,True,0.7,1.2
2024-11-30 21:20:50.701916,AB-,2,5,11,True,0.7,1.2
2024-12-01 21:20:50.701916,O+,38,6,12,True,0.7,1.2
2024-12-01 21:20:50.701916,O-,5,6,12,True,0.7,1.2
2024-12-01 21:20:50.701916,A+,22,6,12,True,0.7,1.2
2024-12-01 21:20:50.701916,A-,4,6,12,True,0.7,1.2
2024-12-01 21:20:50.701916,B+,12,6,12,True,0.7,1.2
2024-12-01 21:20:50.701916,B-,3,6,12,True,0.7,1.2
2024-12-01 21:20:50.701916,AB+,2,6,12,True,0.7,1.2
2024-12-01 21:20:50.701916,AB-,2,6,12,True,0.7,1.2
2024-12-02 21:20:50.701916,O+,58,0,12,False,1.0,1.2
2024-12-02 21:20:50.701916,O-,18,0,12,False,1.0,1.2
2024-12-02 21:20:50.701916,A+,45,0,12,False,1.0,1.2
2024-12-02 21:20:50.701916,A-,11,0,12,False,1.0,1.2
2024-12-02 21:20:50.701916,B+,34,0,12,False,1.0,1.2
2024-12-02 21:20:50.701916,B-,5,0,12,False,1.0,1.2
2024-12-02 21:20:50.701916,AB+,16,0,12,False,1.0,1.2
2024-12-02 21:20:50.701916,AB-,4,0,12,False,1.0,1.2
2024-12-03 21:20:50.701916,O+,41,1,12,False,1.0,1.2
2024-12-03 21:20:50.701916,O-,17,1,12,False,1.0,1.2
2024-12-03 21:20:50.701916,A+,51,1,12,False,1.0,1.2
2024-12-03 21:20:50.701916,A-,8,1,12,False,1.0,1.2
2024-12-03 21:20:50.701916,B+,25,1,12,False,1.0,1.2
2024-12-03 21:20:50.701916,B-,7,1,12,False,1.0,1.2
2024-12-03 21:20:50.701916,AB+,11,1,12,False,1.0,1.2
2024-12-03 21:20:50.701916,AB-,2,1,12,False,1.0,1.2
2024-12-04 21:20:50.701916,O+,44,2,12,False,1.0,1.2
2024-12-04 21:20:50.701916,O-,18,2,12,False,1.0,1.2
2024-12-04 21:20:50.701916,A+,32,2,12,False,1.0,1.2
2024-12-04 21:20:50.701916,A-,10,2,12,False,1.0,1.2
2024-12-04 21:20:50.701916,B+,31,2,12,False,1.0,1.2
2024-12-04 21:20:50.701916,B-,7,2,12,False,1.0,1.2
2024-12-04 21:20:50.701916,AB+,11,2,12,False,1.0,1.2
2024-12-04 21:20:50.701916,AB-,2,2,12,False,1.0,1.2
2024-12-05 21:20:50.701916,O+,54,3,12,False,1.0,1.2
2024-12-05 21:20:50.701916,O-,16,3,12,False,1.0,1.2
2024-12-05 21:20:50.701916,A+,42,3,12,False,1.0,1.2
2024-12-05 21:20:50.701916,A-,7,3,12,False,1.0,1.2
2024-12-05 21:20:50.701916,B+,32,3,12,False,1.0,1.2
2024-12-05 21:20:50.701916,B-,6,3,12,False,1.0,1.2
2024-12-05 21:20:50.701916,AB+,13,3,12,False,1.0,1.2
2024-12-05 21:20:50.701916,AB-,2,3,12,False,1.0,1.2
2024-12-06 21:20:50.701916,O+,45,4,12,False,1.0,1.2
2024-12-06 21:20:50.701916,O-,14,4,12,False,1.0,1.2
2024-12-06 21:20:50.701916,A+,37,4,12,False,1.0,1.2
2024-12-06 21:20:50.701916,A-,4,4,12,False,1.0,1.2
2024-12-06 21:20:50.701916,B+,31,4,12,False,1.0,1.2
2024-12-06 21:20:50.701916,B-,7,4,12,False,1.0,1.2
2024-12-06 21:20:50.701916,AB+,13,4,12,False,1.0,1.2
2024-12-06 21:20:50.701916,AB-,2,4,12,False,1.0,1.2
2024-12-07 21:20:50.701916,O+,26,5,12,True,0.7,1.2
2024-12-07 21:20:50.701916,O-,17,5,12,True,0.7,1.2
2024-12-07 21:20:50.701916,A+,33,5,12,True,0.7,1.2
2024-12-07 21:20:50.701916,A-,6,5,12,True,0.7,1.2
2024-12-07 21:20:50.701916,B+,19,5,12,True,0.7,1.2
2024-12-07 21:20:50.701916,B-,4,5,12,True,0.7,1.2
2024-12-07 21:20:50.701916,AB+,8,5,12,True,0.7,1.2
2024-12-07 21:20:50.701916,AB-,2,5,12,True,0.7,1.2
2024-12-08 21:20:50.701916,O+,39,6,12,True,0.7,1.2
2024-12-08 21:20:50.701916,O-,8,6,12,True,0.7,1.2
2024-12-08 21:20:50.701916,A+,31,6,12,True,0.7,1.2
2024-12-08 21:20:50.701916,A-,6,6,12,True,0.7,1.2
2024-12-08 21:20:50.701916,B+,21,6,12,True,0.7,1.2
2024-12-08 21:20:50.701916,B-,3,6,12,True,0.7,1.2
2024-12-08 21:20:50.701916,AB+,8,6,12,True,0.7,1.2
2024-12-08 21:20:50.701916,AB-,2,6,12,True,0.7,1.2
2024-12-09 21:20:50.701916,O+,57,0,12,False,1.0,1.2
2024-12-09 21:20:50.701916,O-,19,0,12,False,1.0,1.2
2024-12-09 21:20:50.701916,A+,41,0,12,False,1.0,1.2
2024-12-09 21:20:50.701916,A-,8,0,12,False,1.0,1.2
2024-12-09 21:20:50.701916,B+,27,0,12,False,1.0,1.2
2024-12-09 21:20:50.701916,B-,9,0,12,False,1.0,1.2
2024-12-09 21:20:50.701916,AB+,16,0,12,False,1.0,1.2
2024-12-09 21:20:50.701916,AB-,3,0,12,False,1.0,1.2
2024-12-10 21:20:50.701916,O+,53,1,12,False,1.0,1.2
2024-12-10 21:20:50.701916,O-,20,1,12,False,1.0,1.2
2024-12-10 21:20:50.701916,A+,39,1,12,False,1.0,1.2
2024-12-10 21:20:50.701916,A-,9,1,12,False,1.0,1.2
2024-12-10 21:20:50.701916,B+,27,1,12,False,1.0,1.2
2024-12-10 21:20:50.701916,B-,6,1,12,False,1.0,1.2
2024-12-10 21:20:50.701916,AB+,9,1,12,False,1.0,1.2
2024-12-10 21:20:50.701916,AB-,4,1,12,False,1.0,1.2
2024-12-11 21:20:50.701916,O+,56,2,12,False,1.0,1.2
2024-12-11 21:20:50.701916,O-,20,2,12,False,1.0,1.2
2024-12-11 21:20:50.701916,A+,39,2,12,False,1.0,1.2
2024-12-11 21:20:50.701916,A-,10,2,12,False,1.0,1.2
2024-12-11 21:20:50.701916,B+,31,2,12,False,1.0,1.2
2024-12-11 21:20:50.701916,B-,6,2,12,False,1.0,1.2
2024-12-11 21:20:50.701916,AB+,11,2,12,False,1.0,1.2
2024-12-11 21:20:50.701916,AB-,3,2,12,False,1.0,1.2
2024-12-12 21:20:50.701916,O+,42,3,12,False,1.0,1.2
2024-12-12 21:20:50.701916,O-,21,3,12,False,1.0,1.2
2024-12-12 21:20:50.701916,A+,34,3,12,False,1.0,1.2
2024-12-12 21:20:50.701916,A-,7,3,12,False,1.0,1.2
2024-12-12 21:20:50.701916,B+,25,3,12,False,1.0,1.2
2024-12-12 21:20:50.701916,B-,7,3,12,False,1.0,1.2
2024-12-12 21:20:50.701916,AB+,14,3,12,False,1.0,1.2
2024-12-12 21:20:50.701916,AB-,3,3,12,False,1.0,1.2
2024-12-13 21:20:50.701916,O+,57,4,12,False,1.0,1.2
2024-12-13 21:20:50.701916,O-,12,4,12,False,1.0,1.2
2024-12-13 21:20:50.701916,A+,41,4,12,False,1.0,1.2
2024-12-13 21:20:50.701916,A-,12,4,12,False,1.0,1.2
2024-12-13 21:20:50.701916,B+,27,4,12,False,1.0,1.2
2024-12-13 21:20:50.701916,B-,5,4,12,False,1.0,1.2
2024-12-13 21:20:50.701916,AB+,17,4,12,False,1.0,1.2
2024-12-13 21:20:50.701916,AB-,2,4,12,False,1.0,1.2
2024-12-14 21:20:50.701916,O+,31,5,12,True,0.7,1.2
2024-12-14 21:20:50.701916,O-,18,5,12,True,0.7,1.2
2024-12-14 21:20:50.701916,A+,25,5,12,True,0.7,1.2
2024-12-14 21:20:50.701916,A-,6,5,12,True,0.7,1.2
2024-12-14 21:20:50.701916,B+,22,5,12,True,0.7,1.2
2024-12-14 21:20:50.701916,B-,3,5,12,True,0.7,1.2
2024-12-14 21:20:50.701916,AB+,8,5,12,True,0.7,1.2
2024-12-14 21:20:50.701916,AB-,2,5,12,True,0.7,1.2
2024-12-15 21:20:50.701916,O+,29,6,12,True,0.7,1.2
2024-12-15 21:20:50.701916,O-,8,6,12,True,0.7,1.2
2024-12-15 21:20:50.701916,A+,22,6,12,True,0.7,1.2
2024-12-15 21:20:50.701916,A-,6,6,12,True,0.7,1.2
2024-12-15 21:20:50.701916,B+,12,6,12,True,0.7,1.2
2024-12-15 21:20:50.701916,B-,2,6,12,True,0.7,1.2
2024-12-15 21:20:50.701916,AB+,8,6,12,True,0.7,1.2
2024-12-15 21:20:50.701916,AB-,1,6,12,True,0.7,1.2
2024-12-16 21:20:50.701916,O+,74,0,12,False,1.0,1.2
2024-12-16 21:20:50.701916,O-,20,0,12,False,1.0,1.2
2024-12-16 21:20:50.701916,A+,53,0,12,False,1.0,1.2
2024-12-16 21:20:50.701916,A-,8,0,12,False,1.0,1.2
2024-12-16 21:20:50.701916,B+,19,0,12,False,1.0,1.2
2024-12-16 21:20:50.701916,B-,7,0,12,False,1.0,1.2
2024-12-16 21:20:50.701916,AB+,12,0,12,False,1.0,1.2
2024-12-16 21:20:50.701916,AB-,4,0,12,False,1.0,1.2
2024-12-17 21:20:50.701916,O+,51,1,12,False,1.0,1.2
2024-12-17 21:20:50.701916,O-,24,1,12,False,1.0,1.2
2024-12-17 21:20:50.701916,A+,31,1,12,False,1.0,1.2
2024-12-17 21:20:50.701916,A-,11,1,12,False,1.0,1.2
2024-12-17 21:20:50.701916,B+,32,1,12,False,1.0,1.2
2024-12-17 21:20:50.701916,B-,7,1,12,False,1.0,1.2
2024-12-17 21:20:50.701916,AB+,19,1,12,False,1.0,1.2
2024-12-17 21:20:50.701916,AB-,3,1,12,False,1.0,1.2
2024-12-18 21:20:50.701916,O+,53,2,12,False,1.0,1.2
2024-12-18 21:20:50.701916,O-,19,2,12,False,1.0,1.2
2024-12-18 21:20:50.701916,A+,41,2,12,False,1.0,1.2
2024-12-18 21:20:50.701916,A-,11,2,12,False,1.0,1.2
2024-12-18 21:20:50.701916,B+,34,2,12,False,1.0,1.2
2024-12-18 21:20:50.701916,B-,5,2,12,False,1.0,1.2
2024-12-18 21:20:50.701916,AB+,17,2,12,False,1.0,1.2
2024-12-18 21:20:50.701916,AB-,4,2,12,False,1.0,1.2
2024-12-19 21:20:50.701916,O+,63,3,12,False,1.0,1.2
2024-12-19 21:20:50.701916,O-,17,3,12,False,1.0,1.2
2024-12-19 21:20:50.701916,A+,41,3,12,False,1.0,1.2
2024-12-19 21:20:50.701916,A-,7,3,12,False,1.0,1.2
2024-12-19 21:20:50.701916,B+,27,3,12,False,1.0,1.2
2024-12-19 21:20:50.701916,B-,8,3,12,False,1.0,1.2
2024-12-19 21:20:50.701916,AB+,12,3,12,False,1.0,1.2
2024-12-19 21:20:50.701916,AB-,3,3,12,False,1.0,1.2
2024-12-20 21:20:50.701916,O+,55,4,12,False,1.0,1.2
2024-12-20 21:20:50.701916,O-,16,4,12,False,1.0,1.2
2024-12-20 21:20:50.701916,A+,37,4,12,False,1.0,1.2
2024-12-20 21:20:50.701916,A-,10,4,12,False,1.0,1.2
2024-12-20 21:20:50.701916,B+,35,4,12,False,1.0,1.2
2024-12-20 21:20:50.701916,B-,7,4,12,False,1.0,1.2
2024-12-20 21:20:50.701916,AB+,13,4,12,False,1.0,1.2
2024-12-20 21:20:50.701916,AB-,3,4,12,False,1.0,1.2
2024-12-21 21:20:50.701916,O+,38,5,12,True,0.7,1.2
2024-12-21 21:20:50.701916,O-,15,5,12,True,0.7,1.2
2024-12-21 21:20:50.701916,A+,20,5,12,True,0.7,1.2
2024-12-21 21:20:50.701916,A-,7,5,12,True,0.7,1.2
2024-12-21 21:20:50.701916,B+,25,5,12,True,0.7,1.2
2024-12-21 21:20:50.701916,B-,2,5,12,True,0.7,1.2
2024-12-21 21:20:50.701916,AB+,10,5,12,True,0.7,1.2
2024-12-21 21:20:50.701916,AB-,2,5,12,True,0.7,1.2
2024-12-22 21:20:50.701916,O+,44,6,12,True,0.7,1.2
2024-12-22 21:20:50.701916,O-,7,6,12,True,0.7,1.2
2024-12-22 21:20:50.701916,A+,16,6,12,True,0.7,1.2
2024-12-22 21:20:50.701916,A-,5,6,12,True,0.7,1.2
2024-12-22 21:20:50.701916,B+,13,6,12,True,0.7,1.2
2024-12-22 21:20:50.701916,B-,4,6,12,True,0.7,1.2
2024-12-22 21:20:50.701916,AB+,7,6,12,True,0.7,1.2
2024-12-22 21:20:50.701916,AB-,1,6,12,True,0.7,1.2
2024-12-23 21:20:50.701916,O+,39,0,12,False,1.0,1.2
2024-12-23 21:20:50.701916,O-,13,0,12,False,1.0,1.2
2024-12-23 21:20:50.701916,A+,32,0,12,False,1.0,1.2
2024-12-23 21:20:50.701916,A-,5,0,12,False,1.0,1.2
2024-12-23 21:20:50.701916,B+,16,0,12,False,1.0,1.2
2024-12-23 21:20:50.701916,B-,2,0,12,False,1.0,1.2
2024-12-23 21:20:50.701916,AB+,13,0,12,False,1.0,1.2
2024-12-23 21:20:50.701916,AB-,1,0,12,False,1.0,1.2
2024-12-24 21:20:50.701916,O+,54,1,12,False,1.0,1.2
2024-12-24 21:20:50.701916,O-,19,1,12,False,1.0,1.2
2024-12-24 21:20:50.701916,A+,34,1,12,False,1.0,1.2
2024-12-24 21:20:50.701916,A-,10,1,12,False,1.0,1.2
2024-12-24 21:20:50.701916,B+,26,1,12,False,1.0,1.2
2024-12-24 21:20:50.701916,B-,8,1,12,False,1.0,1.2
2024-12-24 21:20:50.701916,AB+,16,1,12,False,1.0,1.2
2024-12-24 21:20:50.701916,AB-,2,1,12,False,1.0,1.2
2024-12-25 21:20:50.701916,O+,55,2,12,False,1.0,1.2
2024-12-25 21:20:50.701916,O-,17,2,12,False,1.0,1.2
2024-12-25 21:20:50.701916,A+,42,2,12,False,1.0,1.2
2024-12-25 21:20:50.701916,A-,10,2,12,False,1.0,1.2
2024-12-25 21:20:50.701916,B+,33,2,12,False,1.0,1.2
2024-12-25 21:20:50.701916,B-,7,2,12,False,1.0,1.2
2024-12-25 21:20:50.701916,AB+,15,2,12,False,1.0,1.2
2024-12-25 21:20:50.701916,AB-,3,2,12,False,1.0,1.2
2024-12-26 21:20:50.701916,O+,45,3,12,False,1.0,1.2
2024-12-26 21:20:50.701916,O-,17,3,12,False,1.0,1.2
2024-12-26 21:20:50.701916,A+,28,3,12,False,1.0,1.2
2024-12-26 21:20:50.701916,A-,9,3,12,False,1.0,1.2
2024-12-26 21:20:50.701916,B+,31,3,12,False,1.0,1.2
2024-12-26 21:20:50.701916,B-,6,3,12,False,1.0,1.2
2024-12-26 21:20:50.701916,AB+,18,3,12,False,1.0,1.2
2024-12-26 21:20:50.701916,AB-,3,3,12,False,1.0,1.2
2024-12-27 21:20:50.701916,O+,46,4,12,False,1.0,1.2
2024-12-27 21:20:50.701916,O-,19,4,12,False,1.0,1.2
2024-12-27 21:20:50.701916,A+,47,4,12,False,1.0,1.2
2024-12-27 21:20:50.701916,A-,6,4,12,False,1.0,1.2
2024-12-27 21:20:50.701916,B+,31,4,12,False,1.0,1.2
2024-12-27 21:20:50.701916,B-,7,4,12,False,1.0,1.2
2024-12-27 21:20:50.701916,AB+,13,4,12,False,1.0,1.2
2024-12-27 21:20:50.701916,AB-,3,4,12,False,1.0,1.2
2024-12-28 21:20:50.701916,O+,43,5,12,True,0.7,1.2
2024-12-28 21:20:50.701916,O-,18,5,12,True,0.7,1.2
2024-12-28 21:20:50.701916,A+,35,5,12,True,0.7,1.2
2024-12-28 21:20:50.701916,A-,4,5,12,True,0.7,1.2
2024-12-28 21:20:50.701916,B+,11,5,12,True,0.7,1.2
2024-12-28 21:20:50.701916,B-,4,5,12,True,0.7,1.2
2024-12-28 21:20:50.701916,AB+,13,5,12,True,0.7,1.2
2024-12-28 21:20:50.701916,AB-,1,5,12,True,0.7,1.2
2024-12-29 21:20:50.701916,O+,25,6,12,True,0.7,1.2
2024-12-29 21:20:50.701916,O-,8,6,12,True,0.7,1.2
2024-12-29 21:20:50.701916,A+,22,6,12,True,0.7,1.2
2024-12-29 21:20:50.701916,A-,5,6,12,True,0.7,1.2
2024-12-29 21:20:50.701916,B+,8,6,12,True,0.7,1.2
2024-12-29 21:20:50.701916,B-,5,6,12,True,0.7,1.2
2024-12-29 21:20:50.701916,AB+,9,6,12,True,0.7,1.2
2024-12-29 21:20:50.701916,AB-,2,6,12,True,0.7,1.2
2024-12-30 21:20:50.701916,O+,56,0,12,False,1.0,1.2
2024-12-30 21:20:50.701916,O-,17,0,12,False,1.0,1.2
2024-12-30 21:20:50.701916,A+,52,0,12,False,1.0,1.2
2024-12-30 21:20:50.701916,A-,11,0,12,False,1.0,1.2
2024-12-30 21:20:50.701916,B+,31,0,12,False,1.0,1.2
2024-12-30 21:20:50.701916,B-,8,0,12,False,1.0,1.2
2024-12-30 21:20:50.701916,AB+,14,0,12,False,1.0,1.2
2024-12-30 21:20:50.701916,AB-,3,0,12,False,1.0,1.2
2024-12-31 21:20:50.701916,O+,43,1,12,False,1.0,1.2
2024-12-31 21:20:50.701916,O-,15,1,12,False,1.0,1.2
2024-12-31 21:20:50.701916,A+,45,1,12,False,1.0,1.2
2024-12-31 21:20:50.701916,A-,8,1,12,False,1.0,1.2
2024-12-31 21:20:50.701916,B+,31,1,12,False,1.0,1.2
2024-12-31 21:20:50.701916,B-,5,1,12,False,1.0,1.2
2024-12-31 21:20:50.701916,AB+,7,1,12,False,1.0,1.2
2024-12-31 21:20:50.701916,AB-,4,1,12,False,1.0,1.2
2025-01-01 21:20:50.701916,O+,65,2,1,False,1.0,1.2
2025-01-01 21:20:50.701916,O-,22,2,1,False,1.0,1.2
2025-01-01 21:20:50.701916,A+,38,2,1,False,1.0,1.2
2025-01-01 21:20:50.701916,A-,8,2,1,False,1.0,1.2
2025-01-01 21:20:50.701916,B+,35,2,1,False,1.0,1.2
2025-01-01 21:20:50.701916,B-,5,2,1,False,1.0,1.2
2025-01-01 21:20:50.701916,AB+,16,2,1,False,1.0,1.2
2025-01-01 21:20:50.701916,AB-,3,2,1,False,1.0,1.2
2025-01-02 21:20:50.701916,O+,67,3,1,False,1.0,1.2
2025-01-02 21:20:50.701916,O-,20,3,1,False,1.0,1.2
2025-01-02 21:20:50.701916,A+,41,3,1,False,1.0,1.2
2025-01-02 21:20:50.701916,A-,8,3,1,False,1.0,1.2
2025-01-02 21:20:50.701916,B+,26,3,1,False,1.0,1.2
2025-01-02 21:20:50.701916,B-,9,3,1,False,1.0,1.2
2025-01-02 21:20:50.701916,AB+,16,3,1,False,1.0,1.2
2025-01-02 21:20:50.701916,AB-,2,3,1,False,1.0,1.2
2025-01-03 21:20:50.701916,O+,36,4,1,False,1.0,1.2
2025-01-03 21:20:50.701916,O-,13,4,1,False,1.0,1.2
2025-01-03 21:20:50.701916,A+,36,4,1,False,1.0,1.2
2025-01-03 21:20:50.701916,A-,9,4,1,False,1.0,1.2
2025-01-03 21:20:50.701916,B+,32,4,1,False,1.0,1.2
2025-01-03 21:20:50.701916,B-,7,4,1,False,1.0,1.2
2025-01-03 21:20:50.701916,AB+,10,4,1,False,1.0,1.2
2025-01-03 21:20:50.701916,AB-,3,4,1,False,1.0,1.2
2025-01-04 21:20:50.701916,O+,49,5,1,True,0.7,1.2
2025-01-04 21:20:50.701916,O-,10,5,1,True,0.7,1.2
2025-01-04 21:20:50.701916,A+,29,5,1,True,0.7,1.2
2025-01-04 21:20:50.701916,A-,8,5,1,True,0.7,1.2
2025-01-04 21:20:50.701916,B+,27,5,1,True,0.7,1.2
2025-01-04 21:20:50.701916,B-,4,5,1,True,0.7,1.2
2025-01-04 21:20:50.701916,AB+,8,5,1,True,0.7,1.2
2025-01-04 21:20:50.701916,AB-,1,5,1,True,0.7,1.2
2025-01-05 21:20:50.701916,O+,28,6,1,True,0.7,1.2
2025-01-05 21:20:50.701916,O-,8,6,1,True,0.7,1.2
2025-01-05 21:20:50.701916,A+,13,6,1,True,0.7,1.2
2025-01-05 21:20:50.701916,A-,4,6,1,True,0.7,1.2
2025-01-05 21:20:50.701916,B+,15,6,1,True,0.7,1.2
2025-01-05 21:20:50.701916,B-,1,6,1,True,0.7,1.2
2025-01-05 21:20:50.701916,AB+,4,6,1,True,0.7,1.2
2025-01-05 21:20:50.701916,AB-,1,6,1,True,0.7,1.2
2025-01-06 21:20:50.701916,O+,57,0,1,False,1.0,1.2
2025-01-06 21:20:50.701916,O-,16,0,1,False,1.0,1.2
2025-01-06 21:20:50.701916,A+,42,0,1,False,1.0,1.2
2025-01-06 21:20:50.701916,A-,11,0,1,False,1.0,1.2
2025-01-06 21:20:50.701916,B+,25,0,1,False,1.0,1.2
2025-01-06 21:20:50.701916,B-,7,0,1,False,1.0,1.2
2025-01-06 21:20:50.701916,AB+,13,0,1,False,1.0,1.2
2025-01-06 21:20:50.701916,AB-,3,0,1,False,1.0,1.2
2025-01-07 21:20:50.701916,O+,46,1,1,False,1.0,1.2
2025-01-07 21:20:50.701916,O-,18,1,1,False,1.0,1.2
2025-01-07 21:20:50.701916,A+,40,1,1,False,1.0,1.2
2025-01-07 21:20:50.701916,A-,9,1,1,False,1.0,1.2
2025-01-07 21:20:50.701916,B+,33,1,1,False,1.0,1.2
2025-01-07 21:20:50.701916,B-,8,1,1,False,1.0,1.2
2025-01-07 21:20:50.701916,AB+,16,1,1,False,1.0,1.2
2025-01-07 21:20:50.701916,AB-,4,1,1,False,1.0,1.2
2025-01-08 21:20:50.701916,O+,73,2,1,False,1.0,1.2
2025-01-08 21:20:50.701916,O-,20,2,1,False,1.0,1.2
2025-01-08 21:20:50.701916,A+,41,2,1,False,1.0,1.2
2025-01-08 21:20:50.701916,A-,9,2,1,False,1.0,1.2
2025-01-08 21:20:50.701916,B+,22,2,1,False,1.0,1.2
2025-01-08 21:20:50.701916,B-,7,2,1,False,1.0,1.2
2025-01-08 21:20:50.701916,AB+,17,2,1,False,1.0,1.2
2025-01-08 21:20:50.701916,AB-,2,2,1,False,1.0,1.2
2025-01-09 21:20:50.701916,O+,59,3,1,False,1.0,1.2
2025-01-09 21:20:50.701916,O-,18,3,1,False,1.0,1.2
2025-01-09 21:20:50.701916,A+,35,3,1,False,1.0,1.2
2025-01-09 21:20:50.701916,A-,8,3,1,False,1.0,1.2
2025-01-09 21:20:50.701916,B+,18,3,1,False,1.0,1.2
2025-01-09 21:20:50.701916,B-,7,3,1,False,1.0,1.2
2025-01-09 21:20:50.701916,AB+,20,3,1,False,1.0,1.2
2025-01-09 21:20:50.701916,AB-,2,3,1,False,1.0,1.2
2025-01-10 21:20:50.701916,O+,56,4,1,False,1.0,1.2
2025-01-10 21:20:50.701916,O-,15,4,1,False,1.0,1.2
2025-01-10 21:20:50.701916,A+,35,4,1,False,1.0,1.2
2025-01-10 21:20:50.701916,A-,8,4,1,False,1.0,1.2
2025-01-10 21:20:50.701916,B+,25,4,1,False,1.0,1.2
2025-01-10 21:20:50.701916,B-,5,4,1,False,1.0,1.2
2025-01-10 21:20:50.701916,AB+,15,4,1,False,1.0,1.2
2025-01-10 21:20:50.701916,AB-,3,4,1,False,1.0,1.2
2025-01-11 21:20:50.701916,O+,36,5,1,True,0.7,1.2
2025-01-11 21:20:50.701916,O-,16,5,1,True,0.7,1.2
2025-01-11 21:20:50.701916,A+,29,5,1,True,0.7,1.2
2025-01-11 21:20:50.701916,A-,5,5,1,True,0.7,1.2
2025-01-11 21:20:50.701916,B+,23,5,1,True,0.7,1.2
2025-01-11 21:20:50.701916,B-,6,5,1,True,0.7,1.2
2025-01-11 21:20:50.701916,AB+,9,5,1,True,0.7,1.2
2025-01-11 21:20:50.701916,AB-,1,5,1,True,0.7,1.2
2025-01-12 21:20:50.701916,O+,26,6,1,True,0.7,1.2
2025-01-12 21:20:50.701916,O-,12,6,1,True,0.7,1.2
2025-01-12 21:20:50.701916,A+,29,6,1,True,0.7,1.2
2025-01-12 21:20:50.701916,A-,4,6,1,True,0.7,1.2
2025-01-12 21:20:50.701916,B+,19,6,1,True,0.7,1.2
2025-01-12 21:20:50.701916,B-,3,6,1,True,0.7,1.2
2025-01-12 21:20:50.701916,AB+,9,6,1,True,0.7,1.2
2025-01-12 21:20:50.701916,AB-,2,6,1,True,0.7,1.2
2025-01-13 21:20:50.701916,O+,41,0,1,False,1.0,1.2
2025-01-13 21:20:50.701916,O-,15,0,1,False,1.0,1.2
2025-01-13 21:20:50.701916,A+,44,0,1,False,1.0,1.2
2025-01-13 21:20:50.701916,A-,6,0,1,False,1.0,1.2
2025-01-13 21:20:50.701916,B+,32,0,1,False,1.0,1.2
2025-01-13 21:20:50.701916,B-,6,0,1,False,1.0,1.2
2025-01-13 21:20:50.701916,AB+,11,0,1,False,1.0,1.2
2025-01-13 21:20:50.701916,AB-,4,0,1,False,1.0,1.2
2025-01-14 21:20:50.701916,O+,53,1,1,False,1.0,1.2
2025-01-14 21:20:50.701916,O-,16,1,1,False,1.0,1.2
2025-01-14 21:20:50.701916,A+,43,1,1,False,1.0,1.2
2025-01-14 21:20:50.701916,A-,10,1,1,False,1.0,1.2
2025-01-14 21:20:50.701916,B+,32,1,1,False,1.0,1.2
2025-01-14 21:20:50.701916,B-,6,1,1,False,1.0,1.2
2025-01-14 21:20:50.701916,AB+,13,1,1,False,1.0,1.2
2025-01-14 21:20:50.701916,AB-,3,1,1,False,1.0,1.2
2025-01-15 21:20:50.701916,O+,42,2,1,False,1.0,1.2
2025-01-15 21:20:50.701916,O-,21,2,1,False,1.0,1.2
2025-01-15 21:20:50.701916,A+,30,2,1,False,1.0,1.2
2025-01-15 21:20:50.701916,A-,7,2,1,False,1.0,1.2
2025-01-15 21:20:50.701916,B+,33,2,1,False,1.0,1.2
2025-01-15 21:20:50.701916,B-,6,2,1,False,1.0,1.2
2025-01-15 21:20:50.701916,AB+,12,2,1,False,1.0,1.2
2025-01-15 21:20:50.701916,AB-,3,2,1,False,1.0,1.2
2025-01-16 21:20:50.701916,O+,69,3,1,False,1.0,1.2
2025-01-16 21:20:50.701916,O-,19,3,1,False,1.0,1.2
2025-01-16 21:20:50.701916,A+,35,3,1,False,1.0,1.2
2025-01-16 21:20:50.701916,A-,8,3,1,False,1.0,1.2
2025-01-16 21:20:50.701916,B+,25,3,1,False,1.0,1.2
2025-01-16 21:20:50.701916,B-,7,3,1,False,1.0,1.2
2025-01-16 21:20:50.701916,AB+,19,3,1,False,1.0,1.2
2025-01-16 21:20:50.701916,AB-,4,3,1,False,1.0,1.2
2025-01-17 21:20:50.701916,O+,54,4,1,False,1.0,1.2
2025-01-17 21:20:50.701916,O-,19,4,1,False,1.0,1.2
2025-01-17 21:20:50.701916,A+,48,4,1,False,1.0,1.2
2025-01-17 21:20:50.701916,A-,8,4,1,False,1.0,1.2
2025-01-17 21:20:50.701916,B+,34,4,1,False,1.0,1.2
2025-01-17 21:20:50.701916,B-,6,4,1,False,1.0,1.2
2025-01-17 21:20:50.701916,AB+,16,4,1,False,1.0,1.2
2025-01-17 21:20:50.701916,AB-,3,4,1,False,1.0,1.2
2025-01-18 21:20:50.701916,O+,36,5,1,True,0.7,1.2
2025-01-18 21:20:50.701916,O-,7,5,1,True,0.7,1.2
